,GCC_O0,GCC_O1,GCC_O2,GCC_O3,LLVM_O0,LLVM_O1,LLVM_O2,LLVM_O3
774,42,10,10,10,28,9,9,9
775,26,21,20,20,25,13,11,10
776,30,14,14,14,21,10,9,9
777,49,35,32,32,45,16,15,15
778,38,29,24,24,28,19,19,19
779,35,22,19,19,25,14,13,13
780,24,13,12,12,21,9,9,9
781,21,19,19,19,20,17,14,14
782,33,17,17,17,32,11,11,11
783,35,23,21,21,30,19,14,14
784,75,42,32,32,64,19,19,19
785,31,18,17,17,30,18,18,18
786,28,14,14,14,18,10,10,10
787,36,25,23,23,31,10,10,10
788,59,22,21,21,44,14,10,10
789,50,31,31,31,48,29,28,17
790,45,27,21,21,40,12,12,12
791,63,39,37,37,48,16,16,16
792,49,35,35,35,44,30,30,30
793,25,14,14,14,20,12,12,12
794,29,21,19,18,24,13,12,12
795,47,27,25,24,41,16,11,11
796,30,15,15,15,26,14,14,14
797,33,13,13,13,25,10,10,10
798,25,18,12,11,22,9,9,9
799,63,11,11,10,33,13,9,9
800,29,20,20,20,28,14,14,14
801,68,37,37,34,57,23,17,17
802,78,12,10,10,46,10,10,10
803,32,20,19,19,29,14,12,12
804,26,13,13,12,21,11,11,11
805,25,13,13,13,20,12,12,12
806,34,29,26,26,32,11,10,10
807,34,10,10,10,33,10,10,10
808,46,20,20,20,40,16,15,15
809,39,29,26,26,36,13,13,13
810,33,19,21,21,26,16,14,14
811,23,16,16,14,17,12,11,11
812,35,11,11,11,27,10,10,10
813,72,13,13,13,63,11,11,11
814,55,28,9,9,51,9,9,9
815,34,14,14,14,31,9,9,9
816,28,18,17,16,24,11,9,9
817,45,26,20,20,36,12,12,12
818,43,27,14,14,41,11,11,11
819,31,24,24,24,24,16,16,16
820,23,16,14,14,22,12,12,12
821,58,38,38,38,54,31,28,28
822,25,10,10,10,20,9,9,9
823,76,42,37,34,69,27,17,17
824,57,14,13,13,44,11,11,11
825,35,17,17,17,22,16,16,16
826,32,21,19,19,23,12,12,12
827,48,23,22,22,42,16,15,15
828,45,21,21,20,36,16,15,14
829,23,14,12,12,20,9,9,9
830,41,25,21,21,38,10,10,10
831,28,12,12,12,23,10,10,10
832,60,26,26,26,47,12,12,12
833,30,12,12,12,19,9,9,9
834,26,18,18,18,24,17,16,16
835,42,26,26,26,40,17,15,15
836,43,16,16,16,31,10,10,10
837,49,30,29,29,45,15,15,15
838,64,26,23,22,47,10,10,10
839,22,16,16,16,19,16,11,11
840,63,39,11,11,60,10,10,10
841,37,31,30,30,34,30,29,29
842,21,14,13,13,17,9,9,9
843,59,39,37,36,45,22,21,21
844,33,26,23,22,28,15,10,10
845,51,27,24,24,50,16,16,16
846,27,17,13,13,19,13,10,10
847,42,15,15,13,37,14,10,10
848,46,25,24,21,35,10,9,9
849,39,14,14,14,35,9,9,9
850,30,22,21,21,29,18,18,18
851,46,25,18,18,37,11,11,11
852,23,10,9,9,20,9,9,9
853,23,17,15,15,20,16,12,12
854,59,29,21,21,47,16,16,16
855,26,14,12,12,18,10,10,10
856,24,13,13,13,19,13,13,13
857,45,12,12,11,34,10,10,10
858,28,18,13,13,25,12,12,12
859,32,23,19,19,29,11,10,10
860,36,27,26,26,33,21,20,20
861,53,28,28,28,51,27,26,26
862,41,11,11,11,33,9,9,9
863,55,30,30,30,52,27,14,14
864,53,19,19,19,48,10,10,10
865,34,23,15,15,31,9,9,9
866,47,28,14,11,44,9,9,9
867,48,24,23,23,34,13,12,12
868,65,14,10,10,36,10,10,10
869,21,14,14,14,20,10,10,10
870,40,13,11,11,39,10,10,10
871,30,22,20,20,19,16,15,16
872,31,12,11,11,28,10,10,10
873,43,32,31,30,40,30,21,21
874,25,21,18,18,20,14,14,14
875,68,45,39,36,67,21,16,16
876,20,13,13,13,19,15,13,13
877,36,34,31,31,35,29,26,26
878,50,31,26,26,49,18,18,18
879,41,25,18,18,38,10,10,10
880,59,21,17,17,47,13,11,11
881,54,25,24,23,40,13,13,13
882,28,11,11,11,22,14,10,10
883,36,28,28,28,30,12,10,10
884,30,24,23,23,25,20,20,20
885,62,31,31,31,58,18,17,17
886,31,18,16,16,27,9,9,9
887,24,15,15,15,17,9,9,9
888,35,18,18,18,26,16,13,14
889,40,18,17,17,34,16,12,11
890,36,16,15,15,33,11,11,11
891,39,30,25,23,36,13,13,13
892,36,22,21,21,31,17,17,16
893,66,39,37,37,53,14,14,14
894,55,36,28,24,54,18,18,18
895,58,43,38,38,47,32,20,20
896,52,39,38,38,50,31,24,24
897,68,36,36,36,64,23,22,22
898,17,10,9,9,12,9,9,9
899,32,19,18,16,28,12,10,10
900,68,48,46,46,67,34,32,32
901,24,13,13,13,21,10,10,10
902,32,26,25,25,31,14,13,13
903,48,37,31,31,45,20,20,20
904,64,10,9,9,45,9,9,9
905,31,19,19,19,28,12,12,12
906,30,18,16,16,26,10,10,10
907,34,23,22,22,32,11,11,11
908,30,18,17,17,27,14,13,13
909,32,23,17,17,31,10,10,10
910,59,12,12,11,38,10,10,10
911,26,17,17,17,24,12,11,11
912,37,18,17,17,23,16,9,9
913,37,13,9,9,33,9,9,9
914,49,25,25,24,39,18,14,14
915,55,9,9,9,44,9,9,9
916,50,32,28,28,49,17,15,15
917,28,25,21,21,27,10,10,10
918,21,16,16,15,20,12,12,12
919,34,13,13,13,24,11,11,11
920,29,17,16,16,21,12,10,10
921,41,12,12,12,27,12,11,11
922,28,20,20,20,24,17,17,17
923,73,18,18,18,57,18,12,12
924,63,12,11,11,45,14,11,11
925,27,19,19,19,24,13,12,12
926,43,28,16,16,42,11,11,11
927,23,18,16,16,20,13,12,12
928,38,19,17,17,34,19,19,19
929,32,15,15,15,27,12,13,13
930,71,11,10,10,53,10,10,10
931,34,16,16,16,31,11,11,11
932,65,10,9,9,43,9,9,9
933,27,21,20,20,19,13,13,13
934,57,32,31,29,45,20,14,14
935,59,12,12,11,42,10,10,10
936,62,19,13,9,59,9,9,9
937,19,10,10,10,16,9,9,9
938,50,10,10,10,31,9,9,9
939,32,11,11,11,23,9,9,9
940,42,28,15,15,40,11,11,11
941,20,14,13,13,19,16,13,13
942,32,13,12,12,28,10,10,10
943,48,23,21,21,45,9,9,9
944,42,28,10,10,41,10,10,10
945,68,20,20,20,61,11,11,11
946,62,27,27,27,48,12,12,12
947,39,21,21,20,31,16,11,11
948,20,15,15,15,19,14,14,14
949,60,13,13,12,38,10,10,10
950,42,14,14,14,29,10,10,10
951,32,13,13,13,29,9,9,9
952,36,16,14,14,31,14,12,12
953,40,26,21,21,32,14,14,14
954,41,29,29,29,37,18,15,15
955,24,16,16,16,21,15,11,11
956,40,32,25,25,39,15,14,14
957,32,27,25,25,30,10,10,10
958,38,12,12,12,32,11,11,11
959,24,17,17,17,23,15,15,15
960,51,42,17,17,50,12,10,10
961,33,10,9,9,24,9,9,9
962,25,14,14,14,22,15,15,15
963,28,20,18,18,19,15,15,15
964,24,17,16,16,23,13,13,13
965,53,26,26,26,42,16,15,15
966,25,11,10,10,22,10,10,10
967,29,24,22,22,28,20,12,12
968,38,21,21,21,34,15,15,15
969,30,17,17,17,25,9,9,9
970,26,17,13,13,23,9,9,9
971,30,25,23,23,27,12,11,11
972,57,16,16,16,48,9,9,9
973,52,18,18,18,47,10,10,10
974,46,14,14,12,30,10,10,10
975,40,16,16,16,37,14,11,11
976,51,24,24,24,44,15,16,16
977,36,23,23,23,33,9,9,9
978,67,17,17,17,61,10,10,10
979,37,28,21,21,36,16,16,16
980,70,11,10,10,63,10,10,10
981,28,22,19,19,20,13,13,13
982,43,12,12,12,33,9,9,9
983,27,17,17,17,22,13,11,11
984,46,12,12,12,27,9,9,9
985,51,36,35,35,49,29,28,28
986,44,18,11,11,43,11,11,11
987,19,12,11,11,16,9,9,9
988,35,20,11,11,26,9,9,9
989,16,11,11,11,15,10,10,10
990,33,16,16,15,29,14,13,13
991,41,22,19,17,34,17,14,14
992,36,22,22,22,24,18,17,15
993,32,15,15,15,29,12,10,10
994,35,18,18,18,34,12,12,12
995,56,35,33,33,50,19,15,15
996,25,12,12,12,22,10,10,10
997,40,19,19,18,34,12,10,10
998,42,25,22,22,41,16,15,15
999,41,21,21,21,37,11,11,11
1000,54,29,28,28,48,17,15,15
1001,24,16,16,16,23,13,12,12
1002,33,22,21,21,24,14,14,14
1003,27,18,18,18,26,12,12,12
1004,47,30,30,30,44,26,23,23
1005,33,25,22,22,25,15,11,11
1006,56,9,9,9,50,9,9,9
1007,36,16,11,11,33,10,9,9
1008,32,12,10,10,29,9,9,9
1009,25,16,14,14,24,10,10,10
1010,39,27,27,27,38,24,24,24
1011,36,20,16,9,33,9,9,9
1012,33,18,18,18,23,17,12,12
1013,41,25,10,10,37,10,10,10
1014,25,16,16,16,24,10,10,10
1015,39,26,26,26,29,15,12,12
1016,37,29,21,20,34,18,14,14
1017,31,13,13,12,27,14,11,11
1018,19,11,11,11,18,10,10,10
1019,41,25,25,25,33,19,18,18
1020,30,23,14,14,26,10,10,10
1021,30,16,13,13,29,11,11,11
1022,91,24,22,22,72,13,11,11
1023,23,17,17,17,22,12,12,12
1024,43,28,10,10,42,10,10,10
1025,74,31,30,30,61,23,23,23
1026,46,28,25,25,42,14,13,13
1027,44,22,22,22,35,13,13,13
1028,31,23,23,23,29,17,16,16
1029,27,15,14,14,24,13,9,9
1030,38,29,23,23,37,17,16,16
1031,32,16,12,12,30,10,10,10
1032,32,21,21,21,29,17,17,17
1033,37,23,21,21,34,17,17,17
1034,31,22,19,19,23,12,12,12
1035,32,23,21,21,24,14,14,14
1036,29,17,17,17,23,13,13,13
1037,36,27,26,26,24,18,15,15
1038,34,23,23,23,30,21,20,20
1039,39,30,29,29,38,21,19,19
1040,25,21,21,21,24,17,16,16
1041,49,21,20,20,48,11,11,11
1042,39,12,12,12,32,12,12,12
1043,42,10,10,10,30,10,10,10
1044,27,15,15,15,23,11,9,9
1045,83,16,16,16,78,9,9,9
1046,56,27,26,26,46,10,10,10
1047,26,18,18,18,23,13,12,12
1048,40,25,14,13,39,10,10,10
1049,42,26,21,21,41,20,19,19
1050,49,11,11,11,40,11,11,11
1051,53,16,16,16,42,13,13,13
1052,39,27,26,25,38,10,10,10
1053,43,15,13,13,42,11,10,10
1054,35,27,24,24,29,18,15,15
1055,39,24,24,24,38,14,12,12
1056,22,18,15,15,21,10,10,10
1057,52,27,11,11,51,10,10,10
1058,67,23,10,10,62,10,10,10
1059,33,22,9,9,30,9,9,9
1060,46,13,13,12,42,9,9,9
1061,27,12,12,12,24,9,9,9
1062,31,19,18,18,25,12,12,12
1063,30,24,22,21,28,14,13,13
1064,39,9,9,9,17,9,9,9
1065,41,20,20,20,34,12,12,12
1066,27,17,11,11,25,10,10,10
1067,31,18,18,17,24,18,15,15
1068,21,12,12,12,18,9,9,9
1069,38,21,17,17,28,16,14,14
1070,22,13,13,13,20,13,13,13
1071,30,13,13,13,23,9,9,9
1072,21,15,15,14,20,11,11,11
1073,33,22,22,22,32,12,12,12
1074,30,10,10,10,19,10,9,9
1075,40,12,12,12,25,9,9,9
1076,53,22,22,22,42,14,14,14
1077,39,12,10,9,20,11,9,9
1078,21,14,10,10,20,10,10,10
1079,34,28,25,25,33,12,11,11
1080,40,18,17,17,39,12,11,11
1081,27,12,11,10,22,12,9,9
1082,38,24,22,22,35,13,12,12
1083,31,23,20,20,28,13,11,11
1084,36,25,23,23,33,10,10,10
1085,33,27,26,26,30,10,9,9
1086,42,10,9,9,24,9,9,9
1087,75,10,10,10,35,9,9,9
1088,30,17,16,15,27,13,12,12
1089,82,31,17,14,75,9,9,9
1090,30,18,15,15,27,13,12,12
1091,27,22,22,22,26,10,10,10
1092,32,26,19,19,29,14,12,12
1093,24,16,12,12,23,10,10,10
1094,34,25,23,23,31,16,13,13
1095,49,21,21,21,45,12,12,12
1096,30,23,20,20,29,17,13,13
1097,33,19,19,19,28,14,12,12
1098,45,13,11,11,35,12,11,11
1099,37,11,10,9,30,12,10,10
1100,60,11,9,9,40,9,9,9
1101,33,15,10,10,26,10,10,10
1102,67,20,20,20,55,12,12,12
1103,20,12,12,11,17,10,9,9
1104,40,12,12,11,23,10,10,10
1105,32,21,17,17,31,15,15,15
1106,41,9,9,9,29,9,9,9
1107,29,22,17,17,26,14,14,14
1108,67,33,32,32,49,18,15,15
1109,34,27,17,16,31,10,9,9
1110,38,14,14,12,32,14,10,10
1111,56,11,10,10,34,10,10,10
1112,52,11,9,9,42,9,9,9
1113,55,39,37,37,45,30,25,25
1114,31,14,14,14,23,12,10,10
1115,48,21,17,17,33,10,10,10
1116,29,15,15,15,26,14,12,12
1117,34,27,27,27,30,33,32,32
1118,37,23,23,23,34,17,17,17
1119,52,10,9,9,29,9,9,9
1120,46,20,20,20,41,18,17,17
1121,45,29,29,29,41,11,10,10
1122,40,30,29,27,36,13,10,10
1123,47,31,30,30,46,21,18,18
1124,65,9,9,9,32,9,9,9
1125,30,19,19,19,28,11,10,10
1126,55,31,31,31,39,13,11,11
1127,44,9,9,9,29,12,9,9
1128,46,28,24,23,36,15,12,12
1129,70,12,9,9,43,9,9,9
1130,35,11,9,9,29,9,9,9
1131,18,11,11,10,13,9,9,9
1132,67,11,11,11,49,10,10,10
1133,36,19,18,18,33,14,13,13
1134,31,16,15,15,27,10,10,10
1135,57,15,13,13,54,10,9,9
1136,39,23,9,9,35,9,9,9
1137,34,11,10,10,32,10,10,10
1138,27,17,17,17,24,15,15,15
1139,37,12,11,11,27,9,9,9
1140,45,26,22,22,44,13,13,13
1141,44,14,14,14,30,13,13,13
1142,22,17,16,16,21,13,12,12
1143,63,13,13,13,44,9,9,9
1144,65,36,30,30,53,19,15,15
1145,68,26,26,26,59,14,12,12
1146,40,32,31,31,39,27,28,28
1147,23,19,15,15,22,11,11,11
1148,32,21,17,17,29,12,12,12
1149,50,14,14,14,36,11,11,11
1150,22,16,12,12,21,10,10,10
1151,40,11,9,9,37,9,9,9
1152,21,14,13,13,20,10,10,10
1153,36,13,13,13,30,10,10,10
1154,35,15,15,15,32,9,9,9
1155,63,31,29,29,56,17,17,17
1156,17,12,12,12,16,10,10,10
1157,34,16,15,15,31,13,10,10
1158,77,27,27,27,58,9,9,9
1159,40,11,10,10,28,11,10,10
1160,42,27,18,18,39,14,14,14
1161,25,18,18,18,22,14,14,14
1162,53,31,9,9,50,9,9,9
1163,38,20,20,20,31,11,11,11
1164,38,25,22,22,35,15,14,14
1165,20,15,15,15,17,11,10,10
1166,36,19,17,17,25,12,12,12
1167,19,14,14,12,16,9,9,9
1168,40,34,33,33,37,27,27,27
1169,22,15,15,15,21,12,12,12
1170,53,27,12,12,44,10,10,10
1171,67,27,27,26,64,14,14,14
1172,50,16,15,15,41,10,10,10
1173,66,38,35,34,57,17,17,17
1174,45,24,23,23,42,17,16,16
1175,116,14,9,9,58,9,9,9
1176,30,24,24,24,29,11,10,10
1177,40,27,27,27,34,11,11,11
1178,80,39,38,38,66,28,24,24
1179,66,52,44,44,65,30,26,26
1180,24,14,14,14,21,10,9,9
1181,37,11,10,10,31,10,9,9
1182,83,39,25,25,67,10,10,10
1183,48,17,17,17,38,9,9,9
1184,16,11,11,10,15,11,11,11
1185,51,31,29,29,47,20,19,19
1186,30,24,21,21,27,12,12,12
1187,41,21,17,17,37,9,9,9
1188,20,14,12,12,17,10,10,10
1189,63,10,10,10,34,9,9,9
1190,47,31,31,31,43,26,16,16
1191,45,20,20,19,38,16,12,12
1192,22,11,10,10,17,10,10,10
1193,44,14,14,13,39,10,10,10
1194,49,37,33,33,40,24,21,21
1195,63,12,10,10,51,9,9,9
1196,28,19,18,18,25,11,11,11
1197,24,12,12,12,23,10,10,10
1198,30,19,16,16,21,13,13,13
1199,54,12,12,11,43,10,10,10
1200,37,21,21,21,27,13,13,13
1201,44,11,11,11,35,13,11,11
1202,101,28,28,28,87,18,16,16
1203,45,21,21,21,42,14,14,14
1204,22,11,10,10,14,10,10,10
1205,47,23,23,23,42,13,12,12
1206,32,20,20,20,31,13,13,13
1207,39,34,18,18,36,9,9,9
1208,68,37,34,34,60,22,18,18
1209,31,22,22,22,25,18,18,18
1210,36,23,19,19,35,12,11,11
1211,28,13,13,13,21,10,10,10
1212,46,20,11,11,41,10,10,10
1213,32,21,21,21,22,18,18,18
1214,98,45,40,40,84,17,15,15
1215,36,20,20,20,31,9,9,9
1216,50,21,18,18,48,12,12,12
1217,46,25,11,11,45,10,10,10
1218,41,32,32,32,39,21,21,21
1219,19,16,16,16,18,10,10,10
1220,59,17,16,15,35,13,11,11
1221,50,11,11,11,39,9,9,9
1222,37,14,14,14,26,11,9,9
1223,53,28,25,25,50,17,16,16
1224,60,20,21,19,46,12,10,10
1225,27,10,9,9,16,9,9,9
1226,58,36,33,33,54,29,27,27
1227,30,14,13,13,27,14,13,13
1228,25,18,17,17,20,12,12,12
1229,33,27,25,25,30,18,17,17
1230,25,15,14,14,21,9,9,9
1231,30,17,17,17,20,14,13,13
1232,76,31,28,27,69,18,11,11
1233,48,19,19,19,41,9,9,9
1234,23,12,12,12,19,10,10,10
1235,22,14,14,13,19,9,9,9
1236,37,32,30,30,34,11,11,11
1237,50,24,24,24,46,14,14,15
1238,29,12,12,12,28,10,10,10
1239,34,25,25,25,33,13,13,13
1240,21,15,15,15,18,12,12,13
1241,80,24,17,17,67,9,9,9
1242,44,33,11,10,41,10,10,10
1243,44,29,24,24,38,12,12,12
1244,39,31,24,24,37,19,16,15
1245,28,23,13,10,25,9,9,9
1246,71,33,31,31,58,13,13,13
1247,23,10,10,10,20,9,9,9
1248,58,35,29,29,55,25,19,19
1249,33,16,10,10,30,9,9,9
1250,68,44,35,35,67,18,18,18
1251,33,11,10,10,30,10,10,10
1252,46,21,21,21,43,13,13,13
1253,41,22,19,19,40,13,13,13
1254,45,10,10,10,23,9,9,9
1255,34,10,9,9,24,9,9,9
1256,25,13,11,11,22,10,10,10
1257,36,23,23,23,35,22,22,22
1258,20,12,9,9,17,9,9,9
1259,34,22,21,21,33,14,12,12
1260,59,41,36,35,56,21,18,18
1261,39,18,16,14,32,15,9,9
1262,24,18,17,17,20,17,17,17
1263,37,20,16,16,35,14,12,12
1264,39,12,11,11,33,11,11,11
1265,41,12,11,9,25,11,9,9
1266,40,15,15,15,36,11,11,11
1267,28,24,20,20,27,15,14,14
1268,22,12,11,11,17,9,9,9
1269,38,27,25,25,35,14,14,14
1270,33,10,9,9,21,9,9,9
1271,41,30,29,29,38,11,11,11
1272,54,40,39,39,53,29,27,27
1273,26,17,17,17,22,13,13,13
1274,24,11,9,9,21,9,9,9
1275,30,20,16,16,25,16,14,14
1276,67,24,10,10,64,10,10,10
1277,83,26,24,24,67,16,15,15
1278,57,26,15,12,52,17,10,11
1279,45,33,33,33,43,18,17,16
1280,63,41,40,39,54,29,29,29
1281,47,33,30,30,46,17,17,17
1282,19,16,15,15,18,10,10,10
1283,56,35,33,33,53,25,20,20
1284,34,20,20,20,26,16,16,16
1285,39,30,22,22,37,16,16,16
1286,27,19,18,18,22,12,11,11
1287,31,12,12,12,28,11,11,11
1288,50,41,31,31,48,19,19,19
1289,33,21,21,21,26,15,13,13
1290,45,25,18,18,44,16,15,15
1291,34,21,20,20,26,15,15,15
1292,42,20,15,15,41,14,14,14
1293,28,17,17,17,22,14,14,14
1294,45,27,18,18,39,16,15,15
1295,22,17,14,14,19,12,10,10
1296,33,20,20,20,32,10,10,10
1297,58,34,34,34,54,20,23,23
1298,49,15,13,11,32,11,10,10
1299,31,19,19,19,22,19,19,19
1300,28,19,14,14,27,10,10,10
1301,41,23,14,14,37,16,16,16
1302,87,9,9,9,83,9,9,9
1303,17,12,12,12,15,12,11,11
1304,55,11,9,9,46,9,9,9
1305,42,12,10,10,35,10,10,10
1306,30,20,13,12,29,10,10,10
1307,49,25,16,16,45,11,11,11
1308,31,19,18,17,23,14,14,14
1309,59,39,36,35,46,12,12,12
1310,21,18,11,11,18,10,10,10
1311,37,22,21,21,36,16,16,16
1312,26,19,16,16,25,12,11,11
1313,30,19,16,16,23,11,10,10
1314,52,35,29,29,47,20,20,20
1315,22,13,13,13,18,12,12,12
1316,64,49,49,49,56,26,22,22
1317,44,34,33,33,41,19,15,15
1318,31,20,20,20,30,15,13,12
1319,21,14,15,14,19,10,10,10
1320,27,17,17,17,24,14,10,10
1321,53,12,9,9,27,9,9,9
1322,26,21,21,21,25,18,18,18
1323,52,34,34,34,49,19,13,13
1324,26,16,16,16,23,9,9,9
1325,35,20,20,20,32,13,12,12
1326,38,11,10,10,24,10,10,10
1327,29,23,22,22,18,15,15,15
1328,55,25,24,24,43,22,19,19
1329,35,11,10,10,34,10,10,10
1330,39,10,10,10,32,10,10,10
1331,25,15,15,15,22,16,13,13
1332,37,28,25,25,34,14,14,14
1333,24,19,18,18,23,16,15,15
1334,52,19,10,10,37,9,9,9
1335,36,17,15,14,33,9,9,9
1336,97,18,18,17,77,12,12,12
1337,61,34,26,26,57,24,23,23
1338,30,22,21,21,21,16,14,14
1339,54,41,36,36,53,23,20,20
1340,28,23,23,22,21,14,14,14
1341,37,25,25,25,28,15,14,14
1342,42,31,30,30,41,25,25,25
1343,32,13,13,12,21,11,9,9
1344,28,19,19,19,25,17,15,15
1345,31,18,15,15,26,9,9,9
1346,59,46,39,39,50,27,27,27
1347,46,23,14,14,36,10,10,10
1348,33,23,23,23,30,10,10,10
1349,33,18,18,16,27,16,15,15
1350,21,14,13,13,18,9,9,9
1351,53,34,25,25,50,21,18,18
1352,25,19,18,18,24,16,16,16
1353,41,19,19,19,40,11,11,11
1354,53,17,15,15,44,11,10,10
1355,48,27,25,25,45,15,12,12
1356,63,50,46,46,62,30,25,25
1357,28,19,19,19,25,21,17,17
1358,28,11,11,11,15,9,9,9
1359,39,9,9,9,35,9,9,9
1360,36,12,12,11,29,10,10,10
1361,71,41,39,39,59,34,32,32
1362,34,31,31,31,33,14,13,13
1363,32,20,20,20,24,12,12,12
1364,39,32,32,32,37,30,30,30
1365,32,19,19,19,22,13,13,13
1366,65,22,22,21,53,20,16,16
1367,47,23,22,22,38,17,17,17
1368,32,12,11,10,25,11,9,9
1369,30,11,10,10,15,10,10,10
1370,28,10,9,9,20,9,9,9
1371,38,19,15,15,29,14,14,14
1372,23,19,19,19,22,17,17,17
1373,54,17,17,16,43,13,9,9
1374,36,21,20,20,33,16,11,11
1375,33,16,17,17,27,13,13,13
1376,62,19,19,19,43,14,10,10
1377,57,18,18,18,51,15,13,13
1378,47,15,15,15,41,10,10,10
1379,49,35,34,34,46,30,26,26
1380,30,12,12,12,22,10,10,10
1381,36,32,28,27,33,10,10,10
1382,30,14,14,14,19,12,10,10
1383,21,15,12,12,15,12,12,12
1384,38,22,18,18,28,13,13,13
1385,34,19,19,19,23,17,16,16
1386,63,23,20,20,49,9,9,9
1387,38,24,22,22,35,9,9,9
1388,48,33,27,27,40,18,14,14
1389,50,11,11,11,31,9,9,9
1390,36,24,16,16,33,10,10,10
1391,27,14,14,14,24,9,9,9
1392,54,22,9,9,51,9,9,9
1393,59,13,12,12,36,10,10,10
1394,26,17,17,15,23,9,9,9
1395,70,12,11,11,42,10,10,10
1396,20,14,14,14,17,13,13,13
1397,44,35,27,27,41,14,13,13
1398,19,15,15,14,16,12,11,10
1399,58,10,9,9,33,9,9,9
1400,44,25,16,16,36,9,9,9
1401,65,35,30,30,58,22,22,22
1402,49,29,24,24,48,14,13,13
1403,31,14,14,14,27,11,11,11
1404,49,23,22,20,41,18,15,15
1405,80,34,32,32,67,11,10,10
1406,35,22,20,20,25,14,13,13
1407,37,17,16,15,32,10,10,10
1408,47,16,13,13,46,10,10,10
1409,27,13,13,13,19,13,9,9
1410,35,25,24,24,24,18,18,18
1411,31,11,11,10,27,11,9,10
1412,62,33,31,30,56,24,22,22
1413,39,27,25,25,31,20,20,20
1414,52,18,18,18,51,13,12,12
1415,53,37,32,32,52,23,21,21
1416,70,36,23,23,61,20,20,20
1417,45,15,14,14,38,10,10,10
1418,56,12,12,12,33,9,9,9
1419,41,23,21,21,40,11,11,11
1420,48,34,27,27,45,14,12,12
1421,49,19,17,17,48,14,12,12
1422,47,35,12,12,46,10,10,10
1423,42,10,10,10,39,9,9,9
1424,58,23,23,23,52,15,13,13
1425,68,42,38,38,57,29,22,18
1426,46,26,23,23,42,13,10,10
1427,41,19,11,11,33,10,10,10
1428,29,21,21,21,27,18,14,14
1429,33,23,21,21,26,10,10,10
1430,41,25,25,25,40,16,15,15
1431,26,10,9,9,23,9,9,9
1432,36,9,9,9,28,9,9,9
1433,44,31,27,30,42,16,15,13
1434,26,18,15,15,15,13,13,13
1435,63,41,37,37,59,26,24,24
1436,53,31,26,26,49,12,12,12
1437,27,10,9,9,24,9,9,9
1438,72,26,22,22,51,9,9,9
1439,36,21,19,19,31,12,12,12
1440,30,17,10,10,29,10,10,10
1441,19,13,13,12,18,11,11,11
1442,19,13,13,11,16,13,10,10
1443,62,22,22,22,52,18,17,17
1444,61,42,31,31,48,18,13,13
1445,41,11,9,9,38,9,9,9
1446,35,14,14,14,32,9,9,9
1447,26,17,17,17,23,10,12,12
1448,51,32,32,32,41,22,21,21
1449,25,13,13,13,19,11,11,11
1450,23,20,17,17,22,12,11,11
1451,24,11,10,10,18,10,10,10
1452,40,31,18,18,35,13,13,13
1453,51,17,14,12,48,13,10,10
1454,33,20,15,15,30,15,11,11
1455,20,13,13,13,17,13,12,12
1456,36,28,24,23,35,19,10,10
1457,37,26,26,26,34,10,10,10
1458,42,33,33,33,40,30,25,25
1459,27,22,13,12,25,10,10,10
1460,85,10,10,10,58,10,10,10
1461,51,30,27,27,42,19,18,18
1462,49,33,30,30,39,18,15,15
1463,24,16,15,15,20,9,9,9
1464,25,17,17,15,22,15,12,12
1465,25,9,9,9,21,9,9,9
1466,38,27,22,22,35,9,9,9
1467,25,15,14,14,22,9,9,9
1468,46,16,16,16,41,15,15,15
1469,26,18,18,18,25,17,17,17
1470,28,23,23,23,27,19,17,17
1471,30,26,25,25,29,19,18,18
1472,109,45,41,39,98,30,17,17
1473,22,11,11,11,19,9,9,9
1474,40,9,9,9,25,9,9,9
1475,64,39,30,30,56,18,18,18
1476,58,32,28,28,54,17,17,17
1477,23,16,16,16,20,14,14,14
1478,29,22,21,21,28,17,14,14
1479,41,28,27,27,33,17,17,17
1480,29,19,19,19,26,14,13,13
1481,23,18,18,18,22,15,15,15
1482,20,11,10,10,18,10,10,10
1483,26,19,19,18,22,9,9,9
1484,29,15,15,15,25,16,15,15
1485,40,27,26,26,37,21,19,19
1486,31,20,20,20,27,19,20,20
1487,53,32,32,32,52,11,11,11
1488,55,10,10,10,34,10,10,10
1489,42,15,9,9,39,9,9,9
1490,29,16,16,13,25,11,11,11
1491,68,37,33,33,62,27,26,26
1492,33,20,19,19,32,11,11,11
1493,23,16,15,15,20,12,12,12
1494,30,18,18,18,25,13,13,13
1495,67,14,14,14,47,16,14,14
1496,53,23,11,11,44,9,9,9
1497,26,14,14,14,23,9,9,9
1498,39,25,24,24,30,16,16,16
1499,36,24,22,22,33,19,16,16
1500,42,11,10,10,32,10,10,10
1501,49,35,31,31,41,28,27,27
1502,43,12,10,10,41,10,10,10
1503,23,14,14,14,21,10,10,10
1504,43,18,16,16,39,11,11,11
1505,64,10,10,10,44,10,10,10
1506,35,25,21,21,32,20,19,19
1507,21,15,14,14,19,10,10,10
1508,35,11,11,10,21,9,9,9
1509,51,17,16,16,44,10,10,10
1510,40,14,12,11,37,11,11,11
1511,24,16,15,15,17,13,13,13
1512,43,21,20,20,40,16,15,15
1513,27,16,16,16,24,10,9,9
1514,24,17,17,17,21,14,13,13
1515,22,16,15,15,20,10,10,10
1516,34,22,21,21,29,14,12,12
1517,31,19,19,19,28,14,14,14
1518,28,16,16,16,25,11,10,10
